#Data tag : 19v3 , Norm tag: None
#run:fill,ls,time,hltpath,delivered(/fb),recorded(/fb),avgpu,source
307076:6415,264:264,11/25/17 12:37:39,HLT_HIEle20_WPLoose_Gsf_v1,0.000017913,0.000017469,2.9,HFET
307076:6415,265:265,11/25/17 12:38:02,HLT_HIEle20_WPLoose_Gsf_v1,0.000018032,0.000017592,2.9,HFET
307076:6415,266:266,11/25/17 12:38:25,HLT_HIEle20_WPLoose_Gsf_v1,0.000017918,0.000017483,2.9,HFET
307076:6415,267:267,11/25/17 12:38:49,HLT_HIEle20_WPLoose_Gsf_v1,0.000017862,0.000017430,2.9,HFET
307076:6415,268:268,11/25/17 12:39:12,HLT_HIEle20_WPLoose_Gsf_v1,0.000017777,0.000017348,2.9,HFET
307076:6415,269:269,11/25/17 12:39:35,HLT_HIEle20_WPLoose_Gsf_v1,0.000017786,0.000017082,2.9,HFET
307076:6415,270:270,11/25/17 12:39:58,HLT_HIEle20_WPLoose_Gsf_v1,0.000017757,0.000017256,2.9,HFET
307076:6415,271:271,11/25/17 12:40:22,HLT_HIEle20_WPLoose_Gsf_v1,0.000017700,0.000016961,2.9,HFET
307076:6415,272:272,11/25/17 12:40:45,HLT_HIEle20_WPLoose_Gsf_v1,0.000017695,0.000017269,2.9,HFET
307076:6415,273:273,11/25/17 12:41:08,HLT_HIEle20_WPLoose_Gsf_v1,0.000017657,0.000017230,2.9,HFET
307076:6415,274:274,11/25/17 12:41:32,HLT_HIEle20_WPLoose_Gsf_v1,0.000017661,0.000017215,2.9,HFET
307076:6415,275:275,11/25/17 12:41:55,HLT_HIEle20_WPLoose_Gsf_v1,0.000017495,0.000017056,2.9,HFET
307076:6415,276:276,11/25/17 12:42:18,HLT_HIEle20_WPLoose_Gsf_v1,0.000017416,0.000016979,2.8,HFET
307076:6415,277:277,11/25/17 12:42:42,HLT_HIEle20_WPLoose_Gsf_v1,0.000017448,0.000017012,2.9,HFET
307076:6415,278:278,11/25/17 12:43:05,HLT_HIEle20_WPLoose_Gsf_v1,0.000017515,0.000017072,2.9,HFET
307076:6415,279:279,11/25/17 12:43:28,HLT_HIEle20_WPLoose_Gsf_v1,0.000017404,0.000016966,2.8,HFET
307076:6415,280:280,11/25/17 12:43:52,HLT_HIEle20_WPLoose_Gsf_v1,0.000017137,0.000016716,2.8,HFET
307076:6415,281:281,11/25/17 12:44:15,HLT_HIEle20_WPLoose_Gsf_v1,0.000016788,0.000016381,2.7,HFET
307076:6415,282:282,11/25/17 12:44:38,HLT_HIEle20_WPLoose_Gsf_v1,0.000016377,0.000015993,2.7,HFET
307076:6415,283:283,11/25/17 12:45:01,HLT_HIEle20_WPLoose_Gsf_v1,0.000016215,0.000015837,2.7,HFET
307076:6415,284:284,11/25/17 12:45:25,HLT_HIEle20_WPLoose_Gsf_v1,0.000016294,0.000015912,2.7,HFET
307076:6415,285:285,11/25/17 12:45:48,HLT_HIEle20_WPLoose_Gsf_v1,0.000016304,0.000015932,2.7,HFET
307076:6415,286:286,11/25/17 12:46:11,HLT_HIEle20_WPLoose_Gsf_v1,0.000016682,0.000016286,2.7,HFET
307076:6415,287:287,11/25/17 12:46:35,HLT_HIEle20_WPLoose_Gsf_v1,0.000017235,0.000016808,2.8,HFET
307076:6415,288:288,11/25/17 12:46:58,HLT_HIEle20_WPLoose_Gsf_v1,0.000017520,0.000017081,2.9,HFET
307076:6415,289:289,11/25/17 12:47:21,HLT_HIEle20_WPLoose_Gsf_v1,0.000017478,0.000017040,2.9,HFET
307076:6415,290:290,11/25/17 12:47:45,HLT_HIEle20_WPLoose_Gsf_v1,0.000017420,0.000016986,2.8,HFET
307076:6415,291:291,11/25/17 12:48:08,HLT_HIEle20_WPLoose_Gsf_v1,0.000017458,0.000017019,2.9,HFET
307076:6415,292:292,11/25/17 12:48:31,HLT_HIEle20_WPLoose_Gsf_v1,0.000017555,0.000017113,2.9,HFET
307076:6415,293:293,11/25/17 12:48:55,HLT_HIEle20_WPLoose_Gsf_v1,0.000017519,0.000017078,2.9,HFET
307076:6415,294:294,11/25/17 12:49:18,HLT_HIEle20_WPLoose_Gsf_v1,0.000017416,0.000016977,2.8,HFET
307076:6415,295:295,11/25/17 12:49:41,HLT_HIEle20_WPLoose_Gsf_v1,0.000017315,0.000016885,2.8,HFET
307076:6415,296:296,11/25/17 12:50:04,HLT_HIEle20_WPLoose_Gsf_v1,0.000017213,0.000016788,2.8,HFET
307076:6415,297:297,11/25/17 12:50:28,HLT_HIEle20_WPLoose_Gsf_v1,0.000017451,0.000017018,2.9,HFET
307076:6415,298:298,11/25/17 12:50:51,HLT_HIEle20_WPLoose_Gsf_v1,0.000017783,0.000017329,2.9,HFET
307076:6415,299:299,11/25/17 12:51:14,HLT_HIEle20_WPLoose_Gsf_v1,0.000017778,0.000017324,2.9,HFET
307076:6415,300:300,11/25/17 12:51:38,HLT_HIEle20_WPLoose_Gsf_v1,0.000017782,0.000017324,2.9,HFET
307076:6415,301:301,11/25/17 12:52:01,HLT_HIEle20_WPLoose_Gsf_v1,0.000017808,0.000017345,2.9,HFET
307076:6415,302:302,11/25/17 12:52:24,HLT_HIEle20_WPLoose_Gsf_v1,0.000017762,0.000017307,2.9,HFET
307076:6415,303:303,11/25/17 12:52:48,HLT_HIEle20_WPLoose_Gsf_v1,0.000017837,0.000017378,2.9,HFET
307076:6415,304:304,11/25/17 12:53:11,HLT_HIEle20_WPLoose_Gsf_v1,0.000017960,0.000017492,2.9,HFET
307076:6415,305:305,11/25/17 12:53:34,HLT_HIEle20_WPLoose_Gsf_v1,0.000017971,0.000017508,2.9,HFET
307076:6415,306:306,11/25/17 12:53:58,HLT_HIEle20_WPLoose_Gsf_v1,0.000018159,0.000017712,3.0,HFET
307076:6415,307:307,11/25/17 12:54:21,HLT_HIEle20_WPLoose_Gsf_v1,0.000017905,0.000017470,2.9,HFET
307076:6415,308:308,11/25/17 12:54:44,HLT_HIEle20_WPLoose_Gsf_v1,0.000018184,0.000017736,3.0,HFET
307076:6415,309:309,11/25/17 12:55:08,HLT_HIEle20_WPLoose_Gsf_v1,0.000017925,0.000017488,2.9,HFET
307076:6415,310:310,11/25/17 12:55:31,HLT_HIEle20_WPLoose_Gsf_v1,0.000017901,0.000016718,2.9,HFET
307076:6415,311:311,11/25/17 12:55:54,HLT_HIEle20_WPLoose_Gsf_v1,0.000017829,0.000016405,2.9,HFET
307076:6415,312:312,11/25/17 12:56:17,HLT_HIEle20_WPLoose_Gsf_v1,0.000017565,0.000016898,2.9,HFET
307076:6415,313:313,11/25/17 12:56:41,HLT_HIEle20_WPLoose_Gsf_v1,0.000017557,0.000017112,2.9,HFET
307076:6415,314:314,11/25/17 12:57:04,HLT_HIEle20_WPLoose_Gsf_v1,0.000017648,0.000017225,2.9,HFET
307076:6415,315:315,11/25/17 12:57:28,HLT_HIEle20_WPLoose_Gsf_v1,0.000017678,0.000016995,2.9,HFET
307076:6415,316:316,11/25/17 12:57:51,HLT_HIEle20_WPLoose_Gsf_v1,0.000017631,0.000017208,2.9,HFET
307076:6415,317:317,11/25/17 12:58:14,HLT_HIEle20_WPLoose_Gsf_v1,0.000017659,0.000017234,2.9,HFET
307076:6415,318:318,11/25/17 12:58:37,HLT_HIEle20_WPLoose_Gsf_v1,0.000017699,0.000017270,2.9,HFET
307076:6415,319:319,11/25/17 12:59:01,HLT_HIEle20_WPLoose_Gsf_v1,0.000017686,0.000017260,2.9,HFET
307076:6415,320:320,11/25/17 12:59:24,HLT_HIEle20_WPLoose_Gsf_v1,0.000017856,0.000017419,2.9,HFET
307076:6415,321:321,11/25/17 12:59:47,HLT_HIEle20_WPLoose_Gsf_v1,0.000017988,0.000017549,2.9,HFET
307076:6415,322:322,11/25/17 13:00:11,HLT_HIEle20_WPLoose_Gsf_v1,0.000018015,0.000017574,2.9,HFET
307076:6415,323:323,11/25/17 13:00:34,HLT_HIEle20_WPLoose_Gsf_v1,0.000018026,0.000017588,2.9,HFET
307076:6415,324:324,11/25/17 13:00:57,HLT_HIEle20_WPLoose_Gsf_v1,0.000018143,0.000017698,3.0,HFET
307076:6415,325:325,11/25/17 13:01:21,HLT_HIEle20_WPLoose_Gsf_v1,0.000017847,0.000017417,2.9,HFET
307076:6415,326:326,11/25/17 13:01:44,HLT_HIEle20_WPLoose_Gsf_v1,0.000017644,0.000017219,2.9,HFET
307076:6415,327:327,11/25/17 13:02:07,HLT_HIEle20_WPLoose_Gsf_v1,0.000017419,0.000017006,2.8,HFET
307076:6415,328:328,11/25/17 13:02:30,HLT_HIEle20_WPLoose_Gsf_v1,0.000017598,0.000017176,2.9,HFET
307076:6415,329:329,11/25/17 13:02:54,HLT_HIEle20_WPLoose_Gsf_v1,0.000017779,0.000017350,2.9,HFET
307076:6415,330:330,11/25/17 13:03:17,HLT_HIEle20_WPLoose_Gsf_v1,0.000017792,0.000017361,2.9,HFET
307076:6415,331:331,11/25/17 13:03:40,HLT_HIEle20_WPLoose_Gsf_v1,0.000017775,0.000017348,2.9,HFET
307076:6415,332:332,11/25/17 13:04:04,HLT_HIEle20_WPLoose_Gsf_v1,0.000017771,0.000017344,2.9,HFET
307076:6415,333:333,11/25/17 13:04:27,HLT_HIEle20_WPLoose_Gsf_v1,0.000017656,0.000017233,2.9,HFET
307076:6415,334:334,11/25/17 13:04:50,HLT_HIEle20_WPLoose_Gsf_v1,0.000017660,0.000017236,2.9,HFET
307076:6415,335:335,11/25/17 13:05:14,HLT_HIEle20_WPLoose_Gsf_v1,0.000017493,0.000017075,2.9,HFET
307076:6415,336:336,11/25/17 13:05:37,HLT_HIEle20_WPLoose_Gsf_v1,0.000017506,0.000017088,2.9,HFET
307076:6415,337:337,11/25/17 13:06:00,HLT_HIEle20_WPLoose_Gsf_v1,0.000017658,0.000017235,2.9,HFET
307076:6415,338:338,11/25/17 13:06:24,HLT_HIEle20_WPLoose_Gsf_v1,0.000017445,0.000017027,2.9,HFET
307076:6415,339:339,11/25/17 13:06:47,HLT_HIEle20_WPLoose_Gsf_v1,0.000018225,0.000017777,3.0,HFET
307076:6415,340:340,11/25/17 13:07:10,HLT_HIEle20_WPLoose_Gsf_v1,0.000017357,0.000016943,2.8,HFET
307076:6415,341:341,11/25/17 13:07:33,HLT_HIEle20_WPLoose_Gsf_v1,0.000017582,0.000016916,2.9,HFET
307076:6415,342:342,11/25/17 13:07:57,HLT_HIEle20_WPLoose_Gsf_v1,0.000017778,0.000017349,2.9,HFET
307076:6415,343:343,11/25/17 13:08:20,HLT_HIEle20_WPLoose_Gsf_v1,0.000017692,0.000017265,2.9,HFET
307076:6415,344:344,11/25/17 13:08:43,HLT_HIEle20_WPLoose_Gsf_v1,0.000017600,0.000010350,2.9,HFET
307076:6415,345:345,11/25/17 13:09:07,HLT_HIEle20_WPLoose_Gsf_v1,0.000017669,0.000017245,2.9,HFET
307076:6415,346:346,11/25/17 13:09:30,HLT_HIEle20_WPLoose_Gsf_v1,0.000017611,0.000017183,2.9,HFET
307076:6415,347:347,11/25/17 13:09:53,HLT_HIEle20_WPLoose_Gsf_v1,0.000017521,0.000017079,2.9,HFET
307076:6415,348:348,11/25/17 13:10:17,HLT_HIEle20_WPLoose_Gsf_v1,0.000017867,0.000017403,2.9,HFET
307076:6415,349:349,11/25/17 13:10:40,HLT_HIEle20_WPLoose_Gsf_v1,0.000017574,0.000017130,2.9,HFET
307076:6415,350:350,11/25/17 13:11:03,HLT_HIEle20_WPLoose_Gsf_v1,0.000017350,0.000016915,2.8,HFET
307076:6415,351:351,11/25/17 13:11:27,HLT_HIEle20_WPLoose_Gsf_v1,0.000017311,0.000016882,2.8,HFET
307076:6415,352:352,11/25/17 13:11:50,HLT_HIEle20_WPLoose_Gsf_v1,0.000017270,0.000016836,2.8,HFET
307076:6415,353:353,11/25/17 13:12:13,HLT_HIEle20_WPLoose_Gsf_v1,0.000017146,0.000016722,2.8,HFET
307076:6415,354:354,11/25/17 13:12:37,HLT_HIEle20_WPLoose_Gsf_v1,0.000017587,0.000017144,2.9,HFET
307076:6415,355:355,11/25/17 13:13:00,HLT_HIEle20_WPLoose_Gsf_v1,0.000017867,0.000017403,2.9,HFET
307076:6415,356:356,11/25/17 13:13:23,HLT_HIEle20_WPLoose_Gsf_v1,0.000017994,0.000017527,2.9,HFET
307076:6415,357:357,11/25/17 13:13:46,HLT_HIEle20_WPLoose_Gsf_v1,0.000017914,0.000017453,2.9,HFET
307076:6415,358:358,11/25/17 13:14:10,HLT_HIEle20_WPLoose_Gsf_v1,0.000017455,0.000017026,2.9,HFET
307076:6415,359:359,11/25/17 13:14:33,HLT_HIEle20_WPLoose_Gsf_v1,0.000017433,0.000017008,2.9,HFET
307076:6415,360:360,11/25/17 13:14:56,HLT_HIEle20_WPLoose_Gsf_v1,0.000017437,0.000017003,2.9,HFET
307076:6415,361:361,11/25/17 13:15:20,HLT_HIEle20_WPLoose_Gsf_v1,0.000017506,0.000017069,2.9,HFET
307076:6415,362:362,11/25/17 13:15:43,HLT_HIEle20_WPLoose_Gsf_v1,0.000017520,0.000017076,2.9,HFET
307076:6415,363:363,11/25/17 13:16:06,HLT_HIEle20_WPLoose_Gsf_v1,0.000017540,0.000017099,2.9,HFET
307076:6415,364:364,11/25/17 13:16:30,HLT_HIEle20_WPLoose_Gsf_v1,0.000017651,0.000017201,2.9,HFET
307076:6415,365:365,11/25/17 13:16:53,HLT_HIEle20_WPLoose_Gsf_v1,0.000017658,0.000017211,2.9,HFET
307076:6415,366:366,11/25/17 13:17:16,HLT_HIEle20_WPLoose_Gsf_v1,0.000017709,0.000017260,2.9,HFET
307076:6415,367:367,11/25/17 13:17:40,HLT_HIEle20_WPLoose_Gsf_v1,0.000017642,0.000017195,2.9,HFET
307076:6415,368:368,11/25/17 13:18:03,HLT_HIEle20_WPLoose_Gsf_v1,0.000017251,0.000016825,2.8,HFET
307076:6415,369:369,11/25/17 13:18:26,HLT_HIEle20_WPLoose_Gsf_v1,0.000017621,0.000017176,2.9,HFET
307076:6415,370:370,11/25/17 13:18:50,HLT_HIEle20_WPLoose_Gsf_v1,0.000017510,0.000017074,2.9,HFET
307076:6415,371:371,11/25/17 13:19:13,HLT_HIEle20_WPLoose_Gsf_v1,0.000017602,0.000017160,2.9,HFET
307076:6415,372:372,11/25/17 13:19:36,HLT_HIEle20_WPLoose_Gsf_v1,0.000017607,0.000017163,2.9,HFET
307076:6415,373:373,11/25/17 13:19:59,HLT_HIEle20_WPLoose_Gsf_v1,0.000017754,0.000017300,2.9,HFET
307076:6415,374:374,11/25/17 13:20:23,HLT_HIEle20_WPLoose_Gsf_v1,0.000017667,0.000017215,2.9,HFET
307076:6415,375:375,11/25/17 13:20:46,HLT_HIEle20_WPLoose_Gsf_v1,0.000017590,0.000017146,2.9,HFET
307076:6415,376:376,11/25/17 13:21:09,HLT_HIEle20_WPLoose_Gsf_v1,0.000017596,0.000016904,2.9,HFET
307076:6415,377:377,11/25/17 13:21:33,HLT_HIEle20_WPLoose_Gsf_v1,0.000017634,0.000017185,2.9,HFET
307076:6415,378:378,11/25/17 13:21:56,HLT_HIEle20_WPLoose_Gsf_v1,0.000017487,0.000017048,2.9,HFET
307076:6415,379:379,11/25/17 13:22:19,HLT_HIEle20_WPLoose_Gsf_v1,0.000017613,0.000017185,2.9,HFET
307076:6415,380:380,11/25/17 13:22:43,HLT_HIEle20_WPLoose_Gsf_v1,0.000017641,0.000016971,2.9,HFET
307076:6415,381:381,11/25/17 13:23:06,HLT_HIEle20_WPLoose_Gsf_v1,0.000017732,0.000017305,2.9,HFET
307076:6415,382:382,11/25/17 13:23:29,HLT_HIEle20_WPLoose_Gsf_v1,0.000018054,0.000017614,3.0,HFET
307076:6415,383:383,11/25/17 13:23:53,HLT_HIEle20_WPLoose_Gsf_v1,0.000018065,0.000017619,3.0,HFET
307076:6415,384:384,11/25/17 13:24:16,HLT_HIEle20_WPLoose_Gsf_v1,0.000017944,0.000017505,2.9,HFET
307076:6415,385:385,11/25/17 13:24:39,HLT_HIEle20_WPLoose_Gsf_v1,0.000017787,0.000017357,2.9,HFET
307076:6415,386:386,11/25/17 13:25:02,HLT_HIEle20_WPLoose_Gsf_v1,0.000017553,0.000017135,2.9,HFET
307076:6415,387:387,11/25/17 13:25:26,HLT_HIEle20_WPLoose_Gsf_v1,0.000017321,0.000016911,2.8,HFET
307076:6415,388:388,11/25/17 13:25:49,HLT_HIEle20_WPLoose_Gsf_v1,0.000017131,0.000015746,2.8,HFET
307076:6415,389:389,11/25/17 13:26:12,HLT_HIEle20_WPLoose_Gsf_v1,0.000017392,0.000016209,2.8,HFET
307076:6415,390:390,11/25/17 13:26:36,HLT_HIEle20_WPLoose_Gsf_v1,0.000017502,0.000017063,2.9,HFET
307076:6415,391:391,11/25/17 13:26:59,HLT_HIEle20_WPLoose_Gsf_v1,0.000017679,0.000017228,2.9,HFET
307076:6415,392:392,11/25/17 13:27:22,HLT_HIEle20_WPLoose_Gsf_v1,0.000017493,0.000016804,2.9,HFET
307076:6415,393:393,11/25/17 13:27:46,HLT_HIEle20_WPLoose_Gsf_v1,0.000017487,0.000017046,2.9,HFET
307076:6415,394:394,11/25/17 13:28:09,HLT_HIEle20_WPLoose_Gsf_v1,0.000017462,0.000017022,2.9,HFET
307076:6415,395:395,11/25/17 13:28:32,HLT_HIEle20_WPLoose_Gsf_v1,0.000017921,0.000017460,2.9,HFET
307076:6415,396:396,11/25/17 13:28:56,HLT_HIEle20_WPLoose_Gsf_v1,0.000018132,0.000017657,3.0,HFET
307076:6415,397:397,11/25/17 13:29:19,HLT_HIEle20_WPLoose_Gsf_v1,0.000017673,0.000016961,2.9,HFET
307076:6415,398:398,11/25/17 13:29:42,HLT_HIEle20_WPLoose_Gsf_v1,0.000017511,0.000017073,2.9,HFET
307076:6415,399:399,11/25/17 13:30:06,HLT_HIEle20_WPLoose_Gsf_v1,0.000017657,0.000017211,2.9,HFET
307076:6415,400:400,11/25/17 13:30:29,HLT_HIEle20_WPLoose_Gsf_v1,0.000017921,0.000017476,2.9,HFET
307076:6415,401:401,11/25/17 13:30:52,HLT_HIEle20_WPLoose_Gsf_v1,0.000017415,0.000016985,2.8,HFET
307076:6415,402:402,11/25/17 13:31:16,HLT_HIEle20_WPLoose_Gsf_v1,0.000017933,0.000017468,2.9,HFET
307076:6415,403:403,11/25/17 13:31:39,HLT_HIEle20_WPLoose_Gsf_v1,0.000017975,0.000017507,2.9,HFET
307076:6415,404:404,11/25/17 13:32:02,HLT_HIEle20_WPLoose_Gsf_v1,0.000018078,0.000017605,3.0,HFET
307076:6415,405:405,11/25/17 13:32:25,HLT_HIEle20_WPLoose_Gsf_v1,0.000017562,0.000016870,2.9,HFET
307076:6415,406:406,11/25/17 13:32:49,HLT_HIEle20_WPLoose_Gsf_v1,0.000017537,0.000017092,2.9,HFET
307076:6415,407:407,11/25/17 13:33:12,HLT_HIEle20_WPLoose_Gsf_v1,0.000017476,0.000017036,2.9,HFET
307076:6415,408:408,11/25/17 13:33:35,HLT_HIEle20_WPLoose_Gsf_v1,0.000017409,0.000016973,2.8,HFET
307076:6415,409:409,11/25/17 13:33:59,HLT_HIEle20_WPLoose_Gsf_v1,0.000017683,0.000017230,2.9,HFET
307076:6415,410:410,11/25/17 13:34:22,HLT_HIEle20_WPLoose_Gsf_v1,0.000017694,0.000017243,2.9,HFET
307076:6415,411:411,11/25/17 13:34:45,HLT_HIEle20_WPLoose_Gsf_v1,0.000017680,0.000017229,2.9,HFET
307076:6415,412:412,11/25/17 13:35:09,HLT_HIEle20_WPLoose_Gsf_v1,0.000017622,0.000017178,2.9,HFET
307076:6415,413:413,11/25/17 13:35:32,HLT_HIEle20_WPLoose_Gsf_v1,0.000017697,0.000017247,2.9,HFET
307076:6415,414:414,11/25/17 13:35:55,HLT_HIEle20_WPLoose_Gsf_v1,0.000017793,0.000017339,2.9,HFET
307076:6415,415:415,11/25/17 13:36:18,HLT_HIEle20_WPLoose_Gsf_v1,0.000017737,0.000017283,2.9,HFET
307076:6415,416:416,11/25/17 13:36:42,HLT_HIEle20_WPLoose_Gsf_v1,0.000017555,0.000017111,2.9,HFET
307076:6415,417:417,11/25/17 13:37:05,HLT_HIEle20_WPLoose_Gsf_v1,0.000017542,0.000017099,2.9,HFET
307076:6415,418:418,11/25/17 13:37:28,HLT_HIEle20_WPLoose_Gsf_v1,0.000017531,0.000017089,2.9,HFET
307076:6415,419:419,11/25/17 13:37:52,HLT_HIEle20_WPLoose_Gsf_v1,0.000017741,0.000017286,2.9,HFET
307076:6415,420:420,11/25/17 13:38:15,HLT_HIEle20_WPLoose_Gsf_v1,0.000017604,0.000017135,2.9,HFET
307076:6415,421:421,11/25/17 13:38:38,HLT_HIEle20_WPLoose_Gsf_v1,0.000017661,0.000017230,2.9,HFET
307076:6415,422:422,11/25/17 13:39:02,HLT_HIEle20_WPLoose_Gsf_v1,0.000017821,0.000017389,2.9,HFET
307076:6415,423:423,11/25/17 13:39:25,HLT_HIEle20_WPLoose_Gsf_v1,0.000017726,0.000017298,2.9,HFET
307076:6415,424:424,11/25/17 13:39:48,HLT_HIEle20_WPLoose_Gsf_v1,0.000017607,0.000017185,2.9,HFET
307076:6415,425:425,11/25/17 13:40:12,HLT_HIEle20_WPLoose_Gsf_v1,0.000018002,0.000017560,2.9,HFET
307076:6415,426:426,11/25/17 13:40:35,HLT_HIEle20_WPLoose_Gsf_v1,0.000017780,0.000017351,2.9,HFET
307076:6415,427:427,11/25/17 13:40:58,HLT_HIEle20_WPLoose_Gsf_v1,0.000017617,0.000017194,2.9,HFET
307076:6415,428:428,11/25/17 13:41:22,HLT_HIEle20_WPLoose_Gsf_v1,0.000017598,0.000017176,2.9,HFET
307076:6415,429:429,11/25/17 13:41:45,HLT_HIEle20_WPLoose_Gsf_v1,0.000017442,0.000017026,2.9,HFET
307076:6415,430:430,11/25/17 13:42:08,HLT_HIEle20_WPLoose_Gsf_v1,0.000017467,0.000016805,2.9,HFET
307076:6415,431:431,11/25/17 13:42:32,HLT_HIEle20_WPLoose_Gsf_v1,0.000017526,0.000017107,2.9,HFET
307076:6415,432:432,11/25/17 13:42:55,HLT_HIEle20_WPLoose_Gsf_v1,0.000017660,0.000017236,2.9,HFET
307076:6415,433:433,11/25/17 13:43:18,HLT_HIEle20_WPLoose_Gsf_v1,0.000017758,0.000017329,2.9,HFET
307076:6415,434:434,11/25/17 13:43:41,HLT_HIEle20_WPLoose_Gsf_v1,0.000017709,0.000017283,2.9,HFET
307076:6415,435:435,11/25/17 13:44:05,HLT_HIEle20_WPLoose_Gsf_v1,0.000017727,0.000017299,2.9,HFET
307076:6415,436:436,11/25/17 13:44:28,HLT_HIEle20_WPLoose_Gsf_v1,0.000017570,0.000017149,2.9,HFET
307076:6415,437:437,11/25/17 13:44:51,HLT_HIEle20_WPLoose_Gsf_v1,0.000017544,0.000017125,2.9,HFET
307076:6415,438:438,11/25/17 13:45:15,HLT_HIEle20_WPLoose_Gsf_v1,0.000017596,0.000017175,2.9,HFET
307076:6415,439:439,11/25/17 13:45:38,HLT_HIEle20_WPLoose_Gsf_v1,0.000017660,0.000017235,2.9,HFET
307076:6415,440:440,11/25/17 13:46:01,HLT_HIEle20_WPLoose_Gsf_v1,0.000017541,0.000017121,2.9,HFET
307076:6415,441:441,11/25/17 13:46:25,HLT_HIEle20_WPLoose_Gsf_v1,0.000017765,0.000017336,2.9,HFET
307076:6415,442:442,11/25/17 13:46:48,HLT_HIEle20_WPLoose_Gsf_v1,0.000017572,0.000017151,2.9,HFET
307076:6415,443:443,11/25/17 13:47:11,HLT_HIEle20_WPLoose_Gsf_v1,0.000017345,0.000016933,2.8,HFET
307076:6415,444:444,11/25/17 13:47:35,HLT_HIEle20_WPLoose_Gsf_v1,0.000017415,0.000017003,2.8,HFET
307076:6415,445:445,11/25/17 13:47:58,HLT_HIEle20_WPLoose_Gsf_v1,0.000017722,0.000017293,2.9,HFET
307076:6415,446:446,11/25/17 13:48:21,HLT_HIEle20_WPLoose_Gsf_v1,0.000017373,0.000016962,2.8,HFET
307076:6415,447:447,11/25/17 13:48:45,HLT_HIEle20_WPLoose_Gsf_v1,0.000017679,0.000017252,2.9,HFET
307076:6415,448:448,11/25/17 13:49:08,HLT_HIEle20_WPLoose_Gsf_v1,0.000017712,0.000017282,2.9,HFET
307076:6415,449:449,11/25/17 13:49:31,HLT_HIEle20_WPLoose_Gsf_v1,0.000017777,0.000017349,2.9,HFET
307076:6415,450:450,11/25/17 13:49:54,HLT_HIEle20_WPLoose_Gsf_v1,0.000017715,0.000017288,2.9,HFET
307076:6415,451:451,11/25/17 13:50:18,HLT_HIEle20_WPLoose_Gsf_v1,0.000017499,0.000017081,2.9,HFET
307076:6415,452:452,11/25/17 13:50:41,HLT_HIEle20_WPLoose_Gsf_v1,0.000017589,0.000017169,2.9,HFET
307076:6415,453:453,11/25/17 13:51:04,HLT_HIEle20_WPLoose_Gsf_v1,0.000017665,0.000017241,2.9,HFET
307076:6415,454:454,11/25/17 13:51:28,HLT_HIEle20_WPLoose_Gsf_v1,0.000017516,0.000017094,2.9,HFET
307076:6415,455:455,11/25/17 13:51:51,HLT_HIEle20_WPLoose_Gsf_v1,0.000017388,0.000016972,2.8,HFET
307076:6415,456:456,11/25/17 13:52:14,HLT_HIEle20_WPLoose_Gsf_v1,0.000017461,0.000017044,2.9,HFET
307076:6415,457:457,11/25/17 13:52:38,HLT_HIEle20_WPLoose_Gsf_v1,0.000017492,0.000017074,2.9,HFET
307076:6415,458:458,11/25/17 13:53:01,HLT_HIEle20_WPLoose_Gsf_v1,0.000017409,0.000016995,2.8,HFET
307076:6415,459:459,11/25/17 13:53:24,HLT_HIEle20_WPLoose_Gsf_v1,0.000017233,0.000016827,2.8,HFET
307076:6415,460:460,11/25/17 13:53:48,HLT_HIEle20_WPLoose_Gsf_v1,0.000017541,0.000017123,2.9,HFET
307076:6415,461:461,11/25/17 13:54:11,HLT_HIEle20_WPLoose_Gsf_v1,0.000017458,0.000017034,2.9,HFET
307076:6415,462:462,11/25/17 13:54:34,HLT_HIEle20_WPLoose_Gsf_v1,0.000017532,0.000016847,2.9,HFET
307076:6415,463:463,11/25/17 13:54:57,HLT_HIEle20_WPLoose_Gsf_v1,0.000017298,0.000016865,2.8,HFET
307076:6415,464:464,11/25/17 13:55:21,HLT_HIEle20_WPLoose_Gsf_v1,0.000017475,0.000017035,2.9,HFET
307076:6415,465:465,11/25/17 13:55:44,HLT_HIEle20_WPLoose_Gsf_v1,0.000017273,0.000016366,2.8,HFET
307076:6415,466:466,11/25/17 13:56:07,HLT_HIEle20_WPLoose_Gsf_v1,0.000017655,0.000016113,2.9,HFET
307076:6415,467:467,11/25/17 13:56:31,HLT_HIEle20_WPLoose_Gsf_v1,0.000017571,0.000016871,2.9,HFET
307076:6415,468:468,11/25/17 13:56:54,HLT_HIEle20_WPLoose_Gsf_v1,0.000017465,0.000017018,2.9,HFET
307076:6415,469:469,11/25/17 13:57:17,HLT_HIEle20_WPLoose_Gsf_v1,0.000017287,0.000016615,2.8,HFET
307076:6415,470:470,11/25/17 13:57:41,HLT_HIEle20_WPLoose_Gsf_v1,0.000017284,0.000016853,2.8,HFET
307076:6415,471:471,11/25/17 13:58:04,HLT_HIEle20_WPLoose_Gsf_v1,0.000017575,0.000017133,2.9,HFET
307076:6415,472:472,11/25/17 13:58:27,HLT_HIEle20_WPLoose_Gsf_v1,0.000017393,0.000016956,2.8,HFET
307076:6415,473:473,11/25/17 13:58:51,HLT_HIEle20_WPLoose_Gsf_v1,0.000017693,0.000017263,2.9,HFET
307076:6415,474:474,11/25/17 13:59:14,HLT_HIEle20_WPLoose_Gsf_v1,0.000017535,0.000017094,2.9,HFET
